,V_flux,freq 
1350,-8.800000000001841,4.4725
1351,-8.800000000001841,4.4726
1352,-8.800000000001841,4.472700000000001
1353,-8.800000000001841,4.4728
1354,-8.800000000001841,4.4729
1355,-8.800000000001841,4.473
1356,-8.800000000001841,4.4731000000000005
1357,-8.800000000001841,4.4732
1358,-8.800000000001841,4.4733
1359,-8.000000000001847,4.471900000000001
1360,-8.000000000001847,4.472
1361,-8.000000000001847,4.4721
1362,-8.000000000001847,4.4722
1363,-8.000000000001847,4.472300000000001
1364,-8.000000000001847,4.4724
1365,-8.000000000001847,4.4725
1366,-8.000000000001847,4.4726
1367,-8.000000000001847,4.472700000000001
1368,-8.000000000001847,4.4728
1369,-8.000000000001847,4.4729
1370,-8.000000000001847,4.473
1371,-8.000000000001847,4.4731000000000005
1372,-8.000000000001847,4.4732
1373,-8.000000000001847,4.4733
1374,-7.200000000001856,4.471900000000001
1375,-7.200000000001856,4.472
1376,-7.200000000001856,4.4721
1377,-7.200000000001856,4.4722
1378,-7.200000000001856,4.472300000000001
1379,-7.200000000001856,4.4724
1380,-7.200000000001856,4.4725
1381,-7.200000000001856,4.4726
1382,-7.200000000001856,4.472700000000001
1383,-7.200000000001856,4.4728
1384,-7.200000000001856,4.4729
1385,-7.200000000001856,4.473
1386,-7.200000000001856,4.4731000000000005
1387,-7.200000000001856,4.4732
1388,-7.200000000001856,4.4733
1389,-6.400000000001863,4.471900000000001
1390,-6.400000000001863,4.472
1391,-6.400000000001863,4.4721
1392,-6.400000000001863,4.4722
1393,-6.400000000001863,4.472300000000001
1394,-6.400000000001863,4.4724
1395,-6.400000000001863,4.4725
1396,-6.400000000001863,4.4726
1397,-6.400000000001863,4.472700000000001
1398,-6.400000000001863,4.4728
1399,-6.400000000001863,4.4729
1400,-6.400000000001863,4.473
1401,-6.400000000001863,4.4731000000000005
1402,-6.400000000001863,4.4732
1403,-5.600000000001871,4.4718
1404,-5.600000000001871,4.471900000000001
1405,-5.600000000001871,4.472
1406,-5.600000000001871,4.4721
1407,-5.600000000001871,4.4722
1408,-5.600000000001871,4.472300000000001
1409,-5.600000000001871,4.4724
1410,-5.600000000001871,4.4725
1411,-5.600000000001871,4.4726
1412,-5.600000000001871,4.472700000000001
1413,-5.600000000001871,4.4728
1414,-5.600000000001871,4.4729
1415,-5.600000000001871,4.473
1416,-5.600000000001871,4.4731000000000005
1417,-5.600000000001871,4.4732
1418,-4.800000000001878,4.4717
1419,-4.800000000001878,4.4718
1420,-4.800000000001878,4.471900000000001
1421,-4.800000000001878,4.472
1422,-4.800000000001878,4.4721
1423,-4.800000000001878,4.4722
1424,-4.800000000001878,4.472300000000001
1425,-4.800000000001878,4.4724
1426,-4.800000000001878,4.4725
1427,-4.800000000001878,4.4726
1428,-4.800000000001878,4.472700000000001
1429,-4.800000000001878,4.4728
1430,-4.800000000001878,4.4729
1431,-4.800000000001878,4.473
1432,-4.800000000001878,4.4731000000000005
1433,-4.0000000000018865,4.4716000000000005
1434,-4.0000000000018865,4.4717
1435,-4.0000000000018865,4.4718
1436,-4.0000000000018865,4.471900000000001
1437,-4.0000000000018865,4.472
1438,-4.0000000000018865,4.4721
1439,-4.0000000000018865,4.4722
1440,-4.0000000000018865,4.472300000000001
1441,-4.0000000000018865,4.4724
1442,-4.0000000000018865,4.4725
1443,-4.0000000000018865,4.4726
1444,-4.0000000000018865,4.472700000000001
1445,-4.0000000000018865,4.4728
1446,-4.0000000000018865,4.4729
1447,-3.2000000000018938,4.4714
1448,-3.2000000000018938,4.471500000000001
1449,-3.2000000000018938,4.4716000000000005
1450,-3.2000000000018938,4.4717
1451,-3.2000000000018938,4.4718
1452,-3.2000000000018938,4.471900000000001
1453,-3.2000000000018938,4.472
1454,-3.2000000000018938,4.4721
1455,-3.2000000000018938,4.4722
1456,-3.2000000000018938,4.472300000000001
1457,-3.2000000000018938,4.4724
1458,-3.2000000000018938,4.4725
1459,-3.2000000000018938,4.4726
1460,-3.2000000000018938,4.472700000000001
1461,-3.2000000000018938,4.4728
1462,-2.4000000000019015,4.4712000000000005
1463,-2.4000000000019015,4.4713
1464,-2.4000000000019015,4.4714
1465,-2.4000000000019015,4.471500000000001
1466,-2.4000000000019015,4.4716000000000005
1467,-2.4000000000019015,4.4717
1468,-2.4000000000019015,4.4718
1469,-2.4000000000019015,4.471900000000001
1470,-2.4000000000019015,4.472
1471,-2.4000000000019015,4.4721
1472,-2.4000000000019015,4.4722
1473,-2.4000000000019015,4.472300000000001
1474,-2.4000000000019015,4.4724
1475,-2.4000000000019015,4.4725
1476,-2.4000000000019015,4.4726
1477,-1.6000000000019092,4.471
1478,-1.6000000000019092,4.4711
1479,-1.6000000000019092,4.4712000000000005
1480,-1.6000000000019092,4.4713
1481,-1.6000000000019092,4.4714
1482,-1.6000000000019092,4.471500000000001
1483,-1.6000000000019092,4.4716000000000005
1484,-1.6000000000019092,4.4717
1485,-1.6000000000019092,4.4718
1486,-1.6000000000019092,4.471900000000001
1487,-1.6000000000019092,4.472
1488,-1.6000000000019092,4.4721
1489,-1.6000000000019092,4.4722
1490,-1.6000000000019092,4.472300000000001
1491,-1.6000000000019092,4.4724
1492,-0.8000000000019168,4.4708000000000006
1493,-0.8000000000019168,4.4709
1494,-0.8000000000019168,4.471
1495,-0.8000000000019168,4.4711
1496,-0.8000000000019168,4.4712000000000005
1497,-0.8000000000019168,4.4713
1498,-0.8000000000019168,4.4714
1499,-0.8000000000019168,4.471500000000001
1500,-0.8000000000019168,4.4716000000000005
1501,-0.8000000000019168,4.4717
1502,-0.8000000000019168,4.4718
1503,-0.8000000000019168,4.471900000000001
1504,-0.8000000000019168,4.472
1505,-0.8000000000019168,4.4721
1506,-0.8000000000019168,4.4722
1507,-1.9244588561617704e-12,4.4705
1508,-1.9244588561617704e-12,4.4706
1509,-1.9244588561617704e-12,4.4707
1510,-1.9244588561617704e-12,4.4708000000000006
1511,-1.9244588561617704e-12,4.4709
1512,-1.9244588561617704e-12,4.471
1513,-1.9244588561617704e-12,4.4711
1514,-1.9244588561617704e-12,4.4712000000000005
1515,-1.9244588561617704e-12,4.4713
1516,-1.9244588561617704e-12,4.4714
1517,-1.9244588561617704e-12,4.471500000000001
1518,-1.9244588561617704e-12,4.4716000000000005
1519,-1.9244588561617704e-12,4.4717
1520,-1.9244588561617704e-12,4.4718
1521,-1.9244588561617704e-12,4.471900000000001
1522,0.7999999999980679,4.4703
1523,0.7999999999980679,4.470400000000001
1524,0.7999999999980679,4.4705
1525,0.7999999999980679,4.4706
1526,0.7999999999980679,4.4707
1527,0.7999999999980679,4.4708000000000006
1528,0.7999999999980679,4.4709
1529,0.7999999999980679,4.471
1530,0.7999999999980679,4.4711
1531,0.7999999999980679,4.4712000000000005
1532,0.7999999999980679,4.4713
1533,0.7999999999980679,4.4714
1534,0.7999999999980679,4.471500000000001
1535,0.7999999999980679,4.4716000000000005
1536,1.5999999999980603,4.4699
1537,1.5999999999980603,4.470000000000001
1538,1.5999999999980603,4.4701
1539,1.5999999999980603,4.4702
1540,1.5999999999980603,4.4703
1541,1.5999999999980603,4.470400000000001
1542,1.5999999999980603,4.4705
1543,1.5999999999980603,4.4706
1544,1.5999999999980603,4.4707
1545,1.5999999999980603,4.4708000000000006
1546,1.5999999999980603,4.4709
1547,1.5999999999980603,4.471
1548,1.5999999999980603,4.4711
1549,1.5999999999980603,4.4712000000000005
1550,1.5999999999980603,4.4713
1551,2.3999999999980526,4.469600000000001
1552,2.3999999999980526,4.4697000000000005
1553,2.3999999999980526,4.4698
1554,2.3999999999980526,4.4699
1555,2.3999999999980526,4.470000000000001
1556,2.3999999999980526,4.4701
1557,2.3999999999980526,4.4702
1558,2.3999999999980526,4.4703
1559,2.3999999999980526,4.470400000000001
1560,2.3999999999980526,4.4705
1561,2.3999999999980526,4.4706
1562,2.3999999999980526,4.4707
1563,2.3999999999980526,4.4708000000000006
1564,2.3999999999980526,4.4709
1565,2.3999999999980526,4.471
1566,3.199999999998045,4.4692
1567,3.199999999998045,4.4693000000000005
1568,3.199999999998045,4.4694
1569,3.199999999998045,4.4695
1570,3.199999999998045,4.469600000000001
1571,3.199999999998045,4.4697000000000005
1572,3.199999999998045,4.4698
1573,3.199999999998045,4.4699
1574,3.199999999998045,4.470000000000001
1575,3.199999999998045,4.4701
1576,3.199999999998045,4.4702
1577,3.199999999998045,4.4703
1578,3.199999999998045,4.470400000000001
1579,3.199999999998045,4.4705
1580,3.199999999998045,4.4706
1581,3.999999999998037,4.4688
1582,3.999999999998037,4.4689000000000005
1583,3.999999999998037,4.469
1584,3.999999999998037,4.4691
1585,3.999999999998037,4.4692
1586,3.999999999998037,4.4693000000000005
1587,3.999999999998037,4.4694
1588,3.999999999998037,4.4695
1589,3.999999999998037,4.469600000000001
1590,3.999999999998037,4.4697000000000005
1591,3.999999999998037,4.4698
1592,3.999999999998037,4.4699
1593,3.999999999998037,4.470000000000001
1594,3.999999999998037,4.4701
1595,3.999999999998037,4.4702
1596,4.79999999999803,4.4684
1597,4.79999999999803,4.468500000000001
1598,4.79999999999803,4.4686
1599,4.79999999999803,4.4687
1600,4.79999999999803,4.4688
1601,4.79999999999803,4.4689000000000005
1602,4.79999999999803,4.469
1603,4.79999999999803,4.4691
1604,4.79999999999803,4.4692
1605,4.79999999999803,4.4693000000000005
1606,4.79999999999803,4.4694
1607,4.79999999999803,4.4695
1608,4.79999999999803,4.469600000000001
1609,4.79999999999803,4.4697000000000005
1610,5.599999999998022,4.4679
1611,5.599999999998022,4.468
1612,5.599999999998022,4.468100000000001
1613,5.599999999998022,4.4682
1614,5.599999999998022,4.4683
1615,5.599999999998022,4.4684
1616,5.599999999998022,4.468500000000001
1617,5.599999999998022,4.4686
1618,5.599999999998022,4.4687
1619,5.599999999998022,4.4688
1620,5.599999999998022,4.4689000000000005
1621,5.599999999998022,4.469
1622,5.599999999998022,4.4691
1623,5.599999999998022,4.4692
1624,5.599999999998022,4.4693000000000005
1625,6.399999999998014,4.4674000000000005
1626,6.399999999998014,4.4675
1627,6.399999999998014,4.4676
1628,6.399999999998014,4.467700000000001
1629,6.399999999998014,4.4678
1630,6.399999999998014,4.4679
1631,6.399999999998014,4.468
1632,6.399999999998014,4.468100000000001
1633,6.399999999998014,4.4682
1634,6.399999999998014,4.4683
1635,6.399999999998014,4.4684
1636,6.399999999998014,4.468500000000001
1637,6.399999999998014,4.4686
1638,6.399999999998014,4.4687
1639,6.399999999998014,4.4688
1640,7.199999999998006,4.4669
1641,7.199999999998006,4.4670000000000005
1642,7.199999999998006,4.4671
1643,7.199999999998006,4.4672
1644,7.199999999998006,4.467300000000001
1645,7.199999999998006,4.4674000000000005
1646,7.199999999998006,4.4675
1647,7.199999999998006,4.4676
1648,7.199999999998006,4.467700000000001
1649,7.199999999998006,4.4678
1650,7.199999999998006,4.4679
1651,7.199999999998006,4.468
1652,7.199999999998006,4.468100000000001
1653,7.199999999998006,4.4682
1654,7.999999999997999,4.4663
1655,7.999999999997999,4.4664
1656,7.999999999997999,4.4665
1657,7.999999999997999,4.466600000000001
1658,7.999999999997999,4.4667
1659,7.999999999997999,4.4668
1660,7.999999999997999,4.4669
1661,7.999999999997999,4.4670000000000005
1662,7.999999999997999,4.4671
1663,7.999999999997999,4.4672
1664,7.999999999997999,4.467300000000001
1665,7.999999999997999,4.4674000000000005
1666,7.999999999997999,4.4675
1667,7.999999999997999,4.4676
1668,7.999999999997999,4.467700000000001
1669,8.799999999997992,4.4657
1670,8.799999999997992,4.465800000000001
1671,8.799999999997992,4.4659
1672,8.799999999997992,4.466
1673,8.799999999997992,4.4661
1674,8.799999999997992,4.466200000000001
1675,8.799999999997992,4.4663
1676,8.799999999997992,4.4664
1677,8.799999999997992,4.4665
1678,8.799999999997992,4.466600000000001
1679,8.799999999997992,4.4667
1680,8.799999999997992,4.4668
1681,8.799999999997992,4.4669
1682,8.799999999997992,4.4670000000000005
1683,8.799999999997992,4.4671
1684,9.599999999997983,4.4651000000000005
1685,9.599999999997983,4.4652
1686,9.599999999997983,4.4653
1687,9.599999999997983,4.465400000000001
1688,9.599999999997983,4.4655000000000005
1689,9.599999999997983,4.4656
1690,9.599999999997983,4.4657
1691,9.599999999997983,4.465800000000001
1692,9.599999999997983,4.4659
1693,9.599999999997983,4.466
1694,9.599999999997983,4.4661
1695,9.599999999997983,4.466200000000001
1696,9.599999999997983,4.4663
1697,9.599999999997983,4.4664
1698,10.399999999997975,4.4644
1699,10.399999999997975,4.4645
1700,10.399999999997975,4.4646
1701,10.399999999997975,4.464700000000001
1702,10.399999999997975,4.4648
1703,10.399999999997975,4.4649
1704,10.399999999997975,4.465
1705,10.399999999997975,4.4651000000000005
1706,10.399999999997975,4.4652
1707,10.399999999997975,4.4653
1708,10.399999999997975,4.465400000000001
1709,10.399999999997975,4.4655000000000005
1710,10.399999999997975,4.4656
1711,10.399999999997975,4.4657
1712,10.399999999997975,4.465800000000001
1713,11.199999999997969,4.4637
1714,11.199999999997969,4.4638
1715,11.199999999997969,4.463900000000001
1716,11.199999999997969,4.464
1717,11.199999999997969,4.4641
1718,11.199999999997969,4.4642
1719,11.199999999997969,4.464300000000001
1720,11.199999999997969,4.4644
1721,11.199999999997969,4.4645
1722,11.199999999997969,4.4646
1723,11.199999999997969,4.464700000000001
1724,11.199999999997969,4.4648
1725,11.199999999997969,4.4649
1726,11.199999999997969,4.465
1727,11.199999999997969,4.4651000000000005
1728,11.99999999999796,4.4629
1729,11.99999999999796,4.463
1730,11.99999999999796,4.4631
1731,11.99999999999796,4.4632000000000005
1732,11.99999999999796,4.4633
1733,11.99999999999796,4.4634
1734,11.99999999999796,4.463500000000001
1735,11.99999999999796,4.4636000000000005
1736,11.99999999999796,4.4637
1737,11.99999999999796,4.4638
1738,11.99999999999796,4.463900000000001
1739,11.99999999999796,4.464
1740,11.99999999999796,4.4641
1741,11.99999999999796,4.4642
1742,11.99999999999796,4.464300000000001
1743,12.799999999997953,4.4622
1744,12.799999999997953,4.4623
1745,12.799999999997953,4.462400000000001
1746,12.799999999997953,4.4625
1747,12.799999999997953,4.4626
1748,12.799999999997953,4.4627
1749,12.799999999997953,4.4628000000000005
1750,12.799999999997953,4.4629
1751,12.799999999997953,4.463
1752,12.799999999997953,4.4631
1753,12.799999999997953,4.4632000000000005
1754,12.799999999997953,4.4633
1755,12.799999999997953,4.4634
1756,12.799999999997953,4.463500000000001
1757,13.599999999997946,4.4614
1758,13.599999999997946,4.4615
1759,13.599999999997946,4.461600000000001
1760,13.599999999997946,4.4617
1761,13.599999999997946,4.4618
1762,13.599999999997946,4.4619
1763,13.599999999997946,4.462000000000001
1764,13.599999999997946,4.4621
1765,13.599999999997946,4.4622
1766,13.599999999997946,4.4623
1767,13.599999999997946,4.462400000000001
1768,13.599999999997946,4.4625
1769,13.599999999997946,4.4626
1770,13.599999999997946,4.4627
1771,14.399999999997938,4.460500000000001
1772,14.399999999997938,4.4606
1773,14.399999999997938,4.4607
1774,14.399999999997938,4.4608
1775,14.399999999997938,4.4609000000000005
1776,14.399999999997938,4.461
1777,14.399999999997938,4.4611
1778,14.399999999997938,4.461200000000001
1779,14.399999999997938,4.4613000000000005
1780,14.399999999997938,4.4614
1781,14.399999999997938,4.4615
1782,14.399999999997938,4.461600000000001
1783,14.399999999997938,4.4617
1784,14.399999999997938,4.4618
1785,14.399999999997938,4.4619
1786,15.19999999999793,4.4596
1787,15.19999999999793,4.459700000000001
1788,15.19999999999793,4.4598
1789,15.19999999999793,4.4599
1790,15.19999999999793,4.46
1791,15.19999999999793,4.460100000000001
1792,15.19999999999793,4.4602
1793,15.19999999999793,4.4603
1794,15.19999999999793,4.4604
1795,15.19999999999793,4.460500000000001
1796,15.19999999999793,4.4606
1797,15.19999999999793,4.4607
1798,15.19999999999793,4.4608
1799,15.19999999999793,4.4609000000000005
1800,15.19999999999793,4.461
1801,15.999999999997922,4.4587
1802,15.999999999997922,4.4588
1803,15.999999999997922,4.4589
1804,15.999999999997922,4.4590000000000005
1805,15.999999999997922,4.4591
1806,15.999999999997922,4.4592
1807,15.999999999997922,4.459300000000001
1808,15.999999999997922,4.4594000000000005
1809,15.999999999997922,4.4595
1810,15.999999999997922,4.4596
1811,15.999999999997922,4.459700000000001
1812,15.999999999997922,4.4598
1813,15.999999999997922,4.4599
1814,15.999999999997922,4.46
1815,16.799999999997915,4.4577
1816,16.799999999997915,4.457800000000001
1817,16.799999999997915,4.4579
1818,16.799999999997915,4.458
1819,16.799999999997915,4.4581
1820,16.799999999997915,4.458200000000001
1821,16.799999999997915,4.4583
1822,16.799999999997915,4.4584
1823,16.799999999997915,4.4585
1824,16.799999999997915,4.458600000000001
1825,16.799999999997915,4.4587
1826,16.799999999997915,4.4588
1827,16.799999999997915,4.4589
1828,16.799999999997915,4.4590000000000005
1829,16.799999999997915,4.4591
1830,17.599999999997905,4.4567000000000005
1831,17.599999999997905,4.4568
1832,17.599999999997905,4.4569
1833,17.599999999997905,4.457
1834,17.599999999997905,4.4571000000000005
1835,17.599999999997905,4.4572
1836,17.599999999997905,4.4573
1837,17.599999999997905,4.457400000000001
1838,17.599999999997905,4.4575000000000005
1839,17.599999999997905,4.4576
1840,17.599999999997905,4.4577
1841,17.599999999997905,4.457800000000001
1842,17.599999999997905,4.4579
1843,17.599999999997905,4.458
1844,17.599999999997905,4.4581
1845,18.3999999999979,4.4556000000000004
1846,18.3999999999979,4.4557
1847,18.3999999999979,4.4558
1848,18.3999999999979,4.455900000000001
1849,18.3999999999979,4.456
1850,18.3999999999979,4.4561
1851,18.3999999999979,4.4562
1852,18.3999999999979,4.456300000000001
1853,18.3999999999979,4.4564
1854,18.3999999999979,4.4565
1855,18.3999999999979,4.4566
1856,18.3999999999979,4.4567000000000005
1857,18.3999999999979,4.4568
1858,18.3999999999979,4.4569
1859,18.3999999999979,4.457
1860,19.199999999997893,4.4545
1861,19.199999999997893,4.4546
1862,19.199999999997893,4.4547
1863,19.199999999997893,4.4548000000000005
1864,19.199999999997893,4.4549
1865,19.199999999997893,4.455
1866,19.199999999997893,4.4551
1867,19.199999999997893,4.4552000000000005
1868,19.199999999997893,4.4553
1869,19.199999999997893,4.4554
1870,19.199999999997893,4.455500000000001
1871,19.199999999997893,4.4556000000000004
1872,19.199999999997893,4.4557
1873,19.199999999997893,4.4558
1874,19.199999999997893,4.455900000000001
1875,19.999999999997883,4.4534
1876,19.999999999997883,4.4535
1877,19.999999999997883,4.453600000000001
1878,19.999999999997883,4.4537
1879,19.999999999997883,4.4538
1880,19.999999999997883,4.4539
1881,19.999999999997883,4.454000000000001
1882,19.999999999997883,4.4541
1883,19.999999999997883,4.4542
1884,19.999999999997883,4.4543
1885,19.999999999997883,4.454400000000001
1886,19.999999999997883,4.4545
1887,19.999999999997883,4.4546
1888,19.999999999997883,4.4547
1889,20.799999999997876,4.4522
1890,20.799999999997876,4.4523
1891,20.799999999997876,4.4524
1892,20.799999999997876,4.452500000000001
1893,20.799999999997876,4.4526
1894,20.799999999997876,4.4527
1895,20.799999999997876,4.4528
1896,20.799999999997876,4.4529000000000005
1897,20.799999999997876,4.453
1898,20.799999999997876,4.4531
1899,20.799999999997876,4.453200000000001
1900,20.799999999997876,4.4533000000000005
1901,20.799999999997876,4.4534
1902,20.799999999997876,4.4535
1903,21.59999999999787,4.4509
1904,21.59999999999787,4.4510000000000005
1905,21.59999999999787,4.4511
1906,21.59999999999787,4.4512
1907,21.59999999999787,4.451300000000001
1908,21.59999999999787,4.4514000000000005
1909,21.59999999999787,4.4515
1910,21.59999999999787,4.4516
1911,21.59999999999787,4.451700000000001
1912,21.59999999999787,4.4518
1913,21.59999999999787,4.4519
1914,21.59999999999787,4.452
1915,21.59999999999787,4.452100000000001
1916,21.59999999999787,4.4522
1917,21.59999999999787,4.4523
1918,22.39999999999786,4.4496
1919,22.39999999999786,4.4497
1920,22.39999999999786,4.449800000000001
1921,22.39999999999786,4.4499
1922,22.39999999999786,4.45
1923,22.39999999999786,4.4501
1924,22.39999999999786,4.450200000000001
1925,22.39999999999786,4.4503
1926,22.39999999999786,4.4504
1927,22.39999999999786,4.4505
1928,22.39999999999786,4.4506000000000006
1929,22.39999999999786,4.4507
1930,22.39999999999786,4.4508
1931,22.39999999999786,4.4509
1932,22.39999999999786,4.4510000000000005
1933,23.199999999997853,4.448300000000001
1934,23.199999999997853,4.4484
1935,23.199999999997853,4.4485
1936,23.199999999997853,4.4486
1937,23.199999999997853,4.4487000000000005
1938,23.199999999997853,4.4488
1939,23.199999999997853,4.4489
1940,23.199999999997853,4.449
1941,23.199999999997853,4.4491000000000005
1942,23.199999999997853,4.4492
1943,23.199999999997853,4.4493
1944,23.199999999997853,4.449400000000001
1945,23.199999999997853,4.4495000000000005
1946,23.199999999997853,4.4496
1947,23.199999999997853,4.4497
1948,23.999999999997847,4.4469
1949,23.999999999997847,4.447
1950,23.999999999997847,4.447100000000001
1951,23.999999999997847,4.4472000000000005
1952,23.999999999997847,4.4473
1953,23.999999999997847,4.4474
1954,23.999999999997847,4.447500000000001
1955,23.999999999997847,4.4476
1956,23.999999999997847,4.4477
1957,23.999999999997847,4.4478
1958,23.999999999997847,4.447900000000001
1959,23.999999999997847,4.448
1960,23.999999999997847,4.4481
1961,23.999999999997847,4.4482
1962,23.999999999997847,4.448300000000001
1963,24.799999999997837,4.4454
1964,24.799999999997837,4.4455
1965,24.799999999997837,4.445600000000001
1966,24.799999999997837,4.4457
1967,24.799999999997837,4.4458
1968,24.799999999997837,4.4459
1969,24.799999999997837,4.446000000000001
1970,24.799999999997837,4.4461
1971,24.799999999997837,4.4462
1972,24.799999999997837,4.4463
1973,24.799999999997837,4.446400000000001
1974,24.799999999997837,4.4465
1975,24.799999999997837,4.4466
1976,24.799999999997837,4.4467
1977,24.799999999997837,4.4468000000000005
1978,25.59999999999783,4.4439
1979,25.59999999999783,4.444
1980,25.59999999999783,4.444100000000001
1981,25.59999999999783,4.4442
1982,25.59999999999783,4.4443
1983,25.59999999999783,4.4444
1984,25.59999999999783,4.444500000000001
1985,25.59999999999783,4.4446
1986,25.59999999999783,4.4447
1987,25.59999999999783,4.4448
1988,25.59999999999783,4.4449000000000005
1989,25.59999999999783,4.445
1990,25.59999999999783,4.4451
1991,25.59999999999783,4.445200000000001
1992,25.59999999999783,4.4453000000000005
1993,26.399999999997824,4.4424
1994,26.399999999997824,4.4425
1995,26.399999999997824,4.4426000000000005
1996,26.399999999997824,4.4427
1997,26.399999999997824,4.4428
1998,26.399999999997824,4.4429
1999,26.399999999997824,4.4430000000000005
2000,26.399999999997824,4.4431
2001,26.399999999997824,4.4432
2002,26.399999999997824,4.443300000000001
2003,26.399999999997824,4.4434000000000005
2004,26.399999999997824,4.4435
2005,26.399999999997824,4.4436
2006,26.399999999997824,4.443700000000001
2007,27.199999999997814,4.4407000000000005
2008,27.199999999997814,4.4408
2009,27.199999999997814,4.4409
2010,27.199999999997814,4.441
2011,27.199999999997814,4.4411000000000005
2012,27.199999999997814,4.4412
2013,27.199999999997814,4.4413
2014,27.199999999997814,4.441400000000001
2015,27.199999999997814,4.4415000000000004
2016,27.199999999997814,4.4416
2017,27.199999999997814,4.4417
2018,27.199999999997814,4.441800000000001
2019,27.199999999997814,4.4419
2020,27.199999999997814,4.442
2021,27.199999999997814,4.4421
2022,27.999999999997808,4.439
2023,27.999999999997808,4.439100000000001
2024,27.999999999997808,4.4392000000000005
2025,27.999999999997808,4.4393
2026,27.999999999997808,4.4394
2027,27.999999999997808,4.439500000000001
2028,27.999999999997808,4.4396
2029,27.999999999997808,4.4397
2030,27.999999999997808,4.4398
2031,27.999999999997808,4.439900000000001
2032,27.999999999997808,4.44
2033,27.999999999997808,4.4401
2034,27.999999999997808,4.4402
2035,27.999999999997808,4.440300000000001
2036,27.999999999997808,4.4404
2037,28.799999999997798,4.4373000000000005
2038,28.799999999997798,4.4374
2039,28.799999999997798,4.4375
2040,28.799999999997798,4.437600000000001
2041,28.799999999997798,4.4377
2042,28.799999999997798,4.4378
2043,28.799999999997798,4.4379
2044,28.799999999997798,4.438000000000001
2045,28.799999999997798,4.4381
2046,28.799999999997798,4.4382
2047,28.799999999997798,4.4383
2048,28.799999999997798,4.438400000000001
2049,28.799999999997798,4.4385
2050,28.799999999997798,4.4386
2051,28.799999999997798,4.4387
2052,29.59999999999779,4.4355
2053,29.59999999999779,4.4356
2054,29.59999999999779,4.435700000000001
2055,29.59999999999779,4.4358
2056,29.59999999999779,4.4359
2057,29.59999999999779,4.436
2058,29.59999999999779,4.436100000000001
2059,29.59999999999779,4.4362
2060,29.59999999999779,4.4363
2061,29.59999999999779,4.4364
2062,29.59999999999779,4.4365000000000006
2063,29.59999999999779,4.4366
2064,29.59999999999779,4.4367
2065,29.59999999999779,4.4368
2066,30.399999999997785,4.4336
2067,30.399999999997785,4.4337
2068,30.399999999997785,4.433800000000001
2069,30.399999999997785,4.4339
2070,30.399999999997785,4.434
2071,30.399999999997785,4.4341
2072,30.399999999997785,4.434200000000001
2073,30.399999999997785,4.4343
2074,30.399999999997785,4.4344
2075,30.399999999997785,4.4345
2076,30.399999999997785,4.4346000000000005
2077,30.399999999997785,4.4347
2078,30.399999999997785,4.4348
2079,30.399999999997785,4.4349
2080,30.399999999997785,4.4350000000000005
2081,31.199999999997775,4.4316
2082,31.199999999997775,4.4317
2083,31.199999999997775,4.4318
2084,31.199999999997775,4.431900000000001
2085,31.199999999997775,4.432
2086,31.199999999997775,4.4321
2087,31.199999999997775,4.4322
2088,31.199999999997775,4.432300000000001
2089,31.199999999997775,4.4324
2090,31.199999999997775,4.4325
2091,31.199999999997775,4.4326
2092,31.199999999997775,4.4327000000000005
2093,31.199999999997775,4.4328
2094,31.199999999997775,4.4329
2095,31.199999999997775,4.433000000000001
2096,31.99999999999777,4.429600000000001
2097,31.99999999999777,4.4297
2098,31.99999999999777,4.4298
2099,31.99999999999777,4.4299
2100,31.99999999999777,4.430000000000001
2101,31.99999999999777,4.4301
2102,31.99999999999777,4.4302
2103,31.99999999999777,4.4303
2104,31.99999999999777,4.430400000000001
2105,31.99999999999777,4.4305
2106,31.99999999999777,4.4306
2107,31.99999999999777,4.4307
2108,31.99999999999777,4.4308000000000005
2109,31.99999999999777,4.4309
2110,31.99999999999777,4.431
2111,32.79999999999776,4.4275
2112,32.79999999999776,4.4276
2113,32.79999999999776,4.427700000000001
2114,32.79999999999776,4.4278
2115,32.79999999999776,4.4279
2116,32.79999999999776,4.428
2117,32.79999999999776,4.428100000000001
2118,32.79999999999776,4.4282
2119,32.79999999999776,4.4283
2120,32.79999999999776,4.4284
2121,32.79999999999776,4.4285000000000005
2122,32.79999999999776,4.4286
2123,32.79999999999776,4.4287
2124,32.79999999999776,4.4288
2125,32.79999999999776,4.4289000000000005
2126,33.599999999997756,4.4253
2127,33.599999999997756,4.425400000000001
2128,33.599999999997756,4.4255
2129,33.599999999997756,4.4256
2130,33.599999999997756,4.4257
2131,33.599999999997756,4.425800000000001
2132,33.599999999997756,4.4259
2133,33.599999999997756,4.426
2134,33.599999999997756,4.4261
2135,33.599999999997756,4.426200000000001
2136,33.599999999997756,4.4263
2137,33.599999999997756,4.4264
2138,33.599999999997756,4.4265
2139,33.599999999997756,4.4266000000000005
2140,33.599999999997756,4.4267
2141,34.399999999997746,4.423
2142,34.399999999997746,4.423100000000001
2143,34.399999999997746,4.4232000000000005
2144,34.399999999997746,4.4233
2145,34.399999999997746,4.4234
2146,34.399999999997746,4.423500000000001
2147,34.399999999997746,4.4236
2148,34.399999999997746,4.4237
2149,34.399999999997746,4.4238
2150,34.399999999997746,4.423900000000001
2151,34.399999999997746,4.424
2152,34.399999999997746,4.4241
2153,34.399999999997746,4.4242
2154,34.399999999997746,4.424300000000001
